doc_id,sentence_id,sentence_text,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
DB_181,DB_181_S113,"Our data analytics tools and capabilities enable our customers to collect, store, analyze, and share the contents of audio, video, image, and text-based communications such as phone calls, video calls, emails, chats, webinars, and meetings, along with associated data and documentation.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Description of Right to Know PI sold / shared,2,ra4;ra5,3,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S115,"We may reproduce, analyze, summarize, and disclose these files, recordings, and any results of our Services with such customers and their relevant personnel and other team members, and customers may share this information with their personnel or others.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra5,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S117,We may collect biometric information of Chorus customers when such customers have provided us with their consent to do so.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S123,"This information is collected to provide you with certain app features, such as meeting briefs with meeting and contact details within the app.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold;Description of Right to Know PI Collected,2,ra4;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S132,"Depending on the specific Services being used, we may collect email header information, email subjects, email bodies and attachments, and calendar meeting information such as meeting participants, meeting description, subject, and date and time of the meeting.",MULTI_LABEL,Categories of Personal Information Collected;Description of Right to Know PI Collected,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S141,Creation of aggregated information.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S145,We use scoring models and algorithms that evaluate selected data points to produce a score predicting the likeliness of a candidate to respond to a recruiter’s outreach efforts.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S224,"Google Analytics uses cookies or other tracking technologies to help us analyze how users interact with and use the Site, compile reports on the Site’s activity, and provide other services related to Site activity and usage.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S225,"The technologies used by Google may collect information such as IP address, time of visit, whether a visitor is a return visitor, and any referring website.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra4;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S231,D. Advertising Choices and Control,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra5,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S241,A. How To Change or Delete Professional Information,MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S253,B. How To Change or Delete Company Information,MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_181,DB_181_S388,ZoomInfo,MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared;Description of Right to Opt-out of sale of PI;Methods to exercise rights,3,ra4;ra5;ra6,12,sentence_in_annotation,C3PA_Dataset/Htmls/DB/181.html,C3PA_Dataset/Annotations/DB/181.csv
DB_182,DB_182_S373,Sharing with or selling with third parties,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/182.html,C3PA_Dataset/Annotations/DB/182.csv
DB_183,DB_183_S24,"Upon receipt of a verifiable consumer request, a covered business must disclose the following: (1) the categories of personal information collected about the consumer; (2) the categories of sources from which personal information is collected; (3) the business or commercial purposes for collecting or selling the personal information; and (4) the categories of third parties with which the personal information is shared; and (5) the specific pieces of personal information collected about that consumer.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra1;ra4,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/183.html,C3PA_Dataset/Annotations/DB/183.csv
DB_184,DB_184_S28,We generally use this information in statistical and aggregate formats to assess the effectiveness of our Website and Application and to better understand your priorities and interests.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_184,DB_184_S39,"We may work with third parties, including Google Analytics, who collect information about your use of our Website, other websites, and/or online services over time for non-advertising purposes.",MULTI_LABEL,Categories of Personal Information Collected;Description of Right to Know PI sold / shared,2,ra4;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_184,DB_184_S41,"To opt out of Google Analytics, click 	here.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_184,DB_184_S68,Certain domestic and international laws provide individuals with rights related to their personal information.,MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected,1,ra5,3,sentence_in_annotation,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_184,DB_184_S69,"These rights may include the rights, subject to certain exceptions, to access specific pieces of personal information, correct any errors to personal information, object to the processing of personal information, and delete the personal information.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Limit use of PI,1,ra1,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_184,DB_184_S72,"We provide the right to access and delete personal information, subject to certain exceptions.",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,3,ra1;ra4;ra5,6,annotation_in_sentence,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_184,DB_184_S75,"If you would like to submit a request to opt out of the sale of your personal information, you may also exercise your right on our 	Data Subject Rights Page.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_184,DB_184_S84,"For more information about your choices in relation to your personal information, including your choice to access and delete your personal information, please visit click 	here.",MULTI_LABEL,Description of Right to Delete;Methods to exercise rights,2,ra1;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_184,DB_184_S91,"These tags may collect data about your Web browsing over time and across digital properties, including information about the possible relationships among different browsers and devices.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/184.html,C3PA_Dataset/Annotations/DB/184.csv
DB_185,DB_185_S89,Disclosure of Information,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/185.html,C3PA_Dataset/Annotations/DB/185.csv
DB_185,DB_185_S100,"We do not disclose or sell to third parties the information we collect directly from our customers that is disclosed to us in connection with the performance of services for our customers, except as necessary to perform such services.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra6,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/185.html,C3PA_Dataset/Annotations/DB/185.csv
DB_185,DB_185_S111,"We (or third parties we engage) may use cookies or similar technologies in the Site to analyze trends, administer the Site, track users’ movements within the Site, and to gather demographic information automatically regarding your use of the Site through the use of cookies.",MULTI_LABEL,Categories of Personal Information Collected;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra4;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/185.html,C3PA_Dataset/Annotations/DB/185.csv
DB_185,DB_185_S113,"The type of information we collect as a result of a cookie being stored on your computer includes the Internet protocol (IP) address used to connect your computer to the Internet; computer and connection information such as browser type and version, operating system, and platform; and click stream data, including date and time, and may from time to time collect or supply third parties with, pseudonymized, aggregated user data for the purposes of site usage analysis, quality control and improving the Site.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/185.html,C3PA_Dataset/Annotations/DB/185.csv
DB_185,DB_185_S155,"In the preceding 12 months, we have disclosed the following categories of personal information of California residents for a business purpose, and may have sold the following categories of personal information of California residents to third parties (including data aggregators, our customers or other third parties):",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/185.html,C3PA_Dataset/Annotations/DB/185.csv
